date,TICKER,PERMNO,COMNAM,SHRCLS,NAMEENDT,RET,VOL_CHANGE,BA_SPREAD,ILLIQUIDITY,sprtrn,TURNOVER,PRC,SHROUT,MARKET_CAP,TRAN_COST,ASK,BID
2007-12-07,EXPD,87717,EXPEDITORS INTERNATIONAL WA INC,,,0.01277,-0.0414707589112326,0.0010334849111202,2.0970844142440462e-10,-0.001778,5.906161137440758,48.38,213110.0,10310261.8,0.0249999999999985,48.39,48.34
2007-12-10,EXPD,87717,EXPEDITORS INTERNATIONAL WA INC,,,-0.00186,-0.0536911418633437,0.000828328846552,-3.2338041399861947e-11,0.00751,5.589052601942659,48.29,213110.0,10291081.9,0.0199999999999995,48.33,48.29
2007-12-11,EXPD,87717,EXPEDITORS INTERNATIONAL WA INC,,,-0.039139,0.2066547839235384,0.0017241379310344,-5.86903473103383e-10,-0.025271,6.744057059734409,46.4,213110.0,9888304.0,0.0399999999999991,46.48,46.4
2007-12-12,EXPD,87717,EXPEDITORS INTERNATIONAL WA INC,,,0.01875,0.1306113304379408,0.0019039559974613,2.4410533499685113e-10,0.00605,7.624907324855708,47.27,213110.0,10073709.7,0.0449999999999981,47.36,47.27
2007-12-13,EXPD,87717,EXPEDITORS INTERNATIONAL WA INC,,,-0.00677,-0.1496230023926978,0.0010649627263046,-1.0435257479593144e-10,0.001224,6.484045797944724,46.95,213110.0,10005514.5,0.0250000000000021,46.95,46.9
2007-12-14,EXPD,87717,EXPEDITORS INTERNATIONAL WA INC,,,-0.023429,-0.1605272775299153,0.0013086150490729,-4.405121797077004e-10,-0.013746,5.443179578621369,45.85,213110.0,9771093.5,0.0299999999999975,45.91,45.85
2007-12-17,EXPD,87717,EXPEDITORS INTERNATIONAL WA INC,,,-0.018757,0.4899378963375735,0.0006668148477439,-2.4122522884688417e-10,-0.015021,8.109999530758763,44.99,213110.0,9587818.9,0.0150000000000005,45.02,44.99
2007-12-18,EXPD,87717,EXPEDITORS INTERNATIONAL WA INC,,,-0.004445,0.0185289546739553,0.0008930564858227,-5.637579316057791e-11,0.00628,8.260269344469991,44.79,213110.0,9545196.9,0.0199999999999995,44.79,44.75
2007-12-19,EXPD,87717,EXPEDITORS INTERNATIONAL WA INC,,,0.000223,-0.4047346373951485,0.0006696428571428,4.75026894616864e-12,-0.001361,4.917052226549669,44.8,213110.0,9547328.0,0.0150000000000005,44.77,44.74
2007-12-20,EXPD,87717,EXPEDITORS INTERNATIONAL WA INC,,,0.020536,0.0361704137810594,0.0013123359580052,4.1368502119984646e-10,0.0049,5.09490404016705,45.72,213110.0,9743389.2,0.0300000000000011,45.72,45.66
